,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
285,2018043021091871,989,2018-04-30 21:09:18+00:00,Washington St at Kearny St,10,2018-04-30 21:25:47+00:00,Market St at 10th St,58,71,,Subscriber,,37.79539293725452,-122.4047702550888,37.776619,-122.417385,1989,Male,No,POINT(-122.404770255089 37.7953929372545),POINT(-122.417385 37.776619)
286,201804302109182403,466,2018-04-30 21:09:18+00:00,2nd St at Townsend St,50,2018-04-30 21:17:04+00:00,Montgomery St BART Station (Market St at 2nd St),21,2403,,Customer,,37.780526,-122.390288,37.7896254,-122.400811,1995,Female,No,POINT(-122.390288 37.780526),POINT(-122.400811 37.7896254)
287,201804302108491792,493,2018-04-30 21:08:49+00:00,2nd St at Townsend St,50,2018-04-30 21:17:02+00:00,Montgomery St BART Station (Market St at 2nd St),21,1792,,Customer,,37.780526,-122.390288,37.7896254,-122.400811,1991,Male,No,POINT(-122.390288 37.780526),POINT(-122.400811 37.7896254)
288,201804302108381963,453,2018-04-30 21:08:38+00:00,West Oakland BART Station,160,2018-04-30 21:16:11+00:00,DeFremery Park,218,1963,,Subscriber,,37.8053183,-122.2948365,37.8123315,-122.2851712,,,No,POINT(-122.2948365 37.8053183),POINT(-122.2851712 37.8123315)
289,201804302108271023,630,2018-04-30 21:08:27+00:00,Harmon St at Adeline St,340,2018-04-30 21:18:57+00:00,Telegraph Ave at Ashby Ave,248,1023,,Subscriber,,37.849735,-122.270582,37.8559558,-122.2597949,1994,Female,No,POINT(-122.270582 37.849735),POINT(-122.2597949 37.8559558)
290,201804302108111319,165,2018-04-30 21:08:11+00:00,The Embarcadero at Vallejo St,8,2018-04-30 21:10:56+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1319,,Customer,,37.799953,-122.398525,37.795392,-122.394203,,,No,POINT(-122.398525 37.799953),POINT(-122.394203 37.795392)
291,201804302108052664,269,2018-04-30 21:08:05+00:00,4th St at Harrison St,47,2018-04-30 21:12:35+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2664,,Customer,,37.78095459960753,-122.39974915981291,37.776598,-122.395282,,,No,POINT(-122.399749159813 37.7809545996075),POINT(-122.395282 37.776598)
292,201804302107523823,324,2018-04-30 21:07:52+00:00,Koshland Park,56,2018-04-30 21:13:17+00:00,Grove St at Divisadero,53,3823,,Subscriber,,37.77341396997343,-122.427316904068,37.775946,-122.4377775,1986,Male,No,POINT(-122.427316904068 37.7734139699734),POINT(-122.4377775 37.775946)
293,20180430210744781,695,2018-04-30 21:07:44+00:00,Folsom St at 15th St,99,2018-04-30 21:19:20+00:00,Valencia St at Cesar Chavez St,141,781,,Subscriber,,37.7670373,-122.4154425,37.7479981,-122.4202187,1985,Female,No,POINT(-122.4154425 37.7670373),POINT(-122.4202187 37.7479981)
294,201804302107422018,1115,2018-04-30 21:07:42+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 21:26:17+00:00,Mission Playground,121,2018,,Subscriber,,37.7913,-122.399051,37.7592103,-122.4213392,1984,Male,No,POINT(-122.399051 37.7913),POINT(-122.4213392 37.7592103)
295,201804302106573894,298,2018-04-30 21:06:57+00:00,Pierce St at Haight St,73,2018-04-30 21:11:56+00:00,Market St at 10th St,58,3894,,Subscriber,,37.7717933,-122.4337079,37.776619,-122.417385,1988,Male,No,POINT(-122.4337079 37.7717933),POINT(-122.417385 37.776619)
296,201804302106372126,272,2018-04-30 21:06:37+00:00,Valencia St at 16th St,98,2018-04-30 21:11:09+00:00,Mission Playground,121,2126,,Subscriber,,37.765052,-122.4218661,37.7592103,-122.4213392,1985,Female,No,POINT(-122.4218661 37.765052),POINT(-122.4213392 37.7592103)
297,201804302106183798,692,2018-04-30 21:06:18+00:00,McCoppin St at Valencia St,76,2018-04-30 21:17:50+00:00,22nd St Caltrain Station,130,3798,,Subscriber,,37.77166246221617,-122.42242321372034,37.75736899005735,-122.3920565843582,,,No,POINT(-122.42242321372 37.7716624622162),POINT(-122.392056584358 37.7573689900574)
298,201804302106071222,352,2018-04-30 21:06:07+00:00,Fruitvale BART Station,237,2018-04-30 21:11:59+00:00,Foothill Blvd at Harrington Ave,228,1222,,Subscriber,,37.7752321,-122.2244982,37.77993,-122.2177284,1985,Female,No,POINT(-122.2244982 37.7752321),POINT(-122.2177284 37.77993)
299,201804302105552785,574,2018-04-30 21:05:55+00:00,McCoppin St at Valencia St,76,2018-04-30 21:15:30+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2785,,Customer,,37.77166246221617,-122.42242321372034,37.7810737,-122.4117382,1998,Male,No,POINT(-122.42242321372 37.7716624622162),POINT(-122.4117382 37.7810737)
300,201804302105321543,148,2018-04-30 21:05:32+00:00,4th St at Harrison St,47,2018-04-30 21:08:00+00:00,San Francisco Caltrain (Townsend St at 4th St),30,1543,,Subscriber,,37.78095459960753,-122.39974915981291,37.776598,-122.395282,1992,Male,No,POINT(-122.399749159813 37.7809545996075),POINT(-122.395282 37.776598)
301,201804302105051922,252,2018-04-30 21:05:05+00:00,San Fernando at 7th St,280,2018-04-30 21:09:18+00:00,Julian St at 6th St,275,1922,,Subscriber,,37.337246,-121.8830739,37.3429973,-121.8888891,1994,Male,Yes,POINT(-121.8830739 37.337246),POINT(-121.8888891 37.3429973)
302,201804302104542826,999,2018-04-30 21:04:54+00:00,Raymond Kimbell Playground,31,2018-04-30 21:21:33+00:00,Raymond Kimbell Playground,31,2826,,Customer,,37.78381270927812,-122.4345588684082,37.78381270927812,-122.4345588684082,,,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.434558868408 37.7838127092781)
303,201804302104482184,440,2018-04-30 21:04:48+00:00,Hearst Ave at Euclid Ave,256,2018-04-30 21:12:08+00:00,Bancroft Way at Telegraph Ave,239,2184,,Subscriber,,37.87511169286445,-122.26055324077606,37.8688126,-122.258764,1999,Male,Yes,POINT(-122.260553240776 37.8751116928645),POINT(-122.258764 37.8688126)
304,201804302104423623,132,2018-04-30 21:04:42+00:00,16th St at Prosper St,105,2018-04-30 21:06:55+00:00,Dolores St at 15th St,96,3623,,Subscriber,,37.764285,-122.4318042,37.7662102,-122.4266136,1976,Male,No,POINT(-122.4318042 37.764285),POINT(-122.4266136 37.7662102)
305,201804302104381381,658,2018-04-30 21:04:38+00:00,3rd St at Townsend St,66,2018-04-30 21:15:36+00:00,2nd St at Folsom St,37,1381,,Subscriber,,37.77874161153677,-122.39274082710836,37.78499972833808,-122.39593561749642,1967,Male,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.395935617496 37.7849997283381)
306,201804302104381409,606,2018-04-30 21:04:38+00:00,13th St at Franklin St,338,2018-04-30 21:14:45+00:00,Market St at Brockhurst St,214,1409,,Subscriber,,37.80318908113163,-122.27057933807372,37.8233214,-122.2757325,1987,Male,No,POINT(-122.270579338074 37.8031890811316),POINT(-122.2757325 37.8233214)
307,201804302104373801,738,2018-04-30 21:04:37+00:00,Valencia St at 21st St,127,2018-04-30 21:16:55+00:00,Central Ave at Fell St,70,3801,,Subscriber,,37.7567083,-122.421025,37.77331087889723,-122.44429260492323,1992,Male,No,POINT(-122.421025 37.7567083),POINT(-122.444292604923 37.7733108788972)
308,201804302103182690,921,2018-04-30 21:03:18+00:00,Folsom St at 19th St,123,2018-04-30 21:18:40+00:00,Powell St BART Station (Market St at 4th St),3,2690,,Subscriber,,37.7605936,-122.4148171,37.78637526861584,-122.40490436553954,1980,Female,Yes,POINT(-122.4148171 37.7605936),POINT(-122.40490436554 37.7863752686158)
309,2018043021025980,969,2018-04-30 21:02:59+00:00,Lake Merritt BART Station,163,2018-04-30 21:19:08+00:00,Telegraph Ave at 23rd St,180,80,,Subscriber,,37.7973195,-122.2653199,37.8126783,-122.2687726,1969,Male,No,POINT(-122.2653199 37.7973195),POINT(-122.2687726 37.8126783)
310,201804302102471245,328,2018-04-30 21:02:47+00:00,Powell St BART Station (Market St at 4th St),3,2018-04-30 21:08:16+00:00,San Francisco Public Library (Grove St at Hyde St),43,1245,,Subscriber,,37.78637526861584,-122.40490436553954,37.7787677,-122.4159292,1991,Male,No,POINT(-122.40490436554 37.7863752686158),POINT(-122.4159292 37.7787677)
311,201804302101501180,269,2018-04-30 21:01:50+00:00,Market St at Franklin St,75,2018-04-30 21:06:19+00:00,Valencia St at 16th St,98,1180,,Customer,,37.7737932060887,-122.42123901844025,37.765052,-122.4218661,1988,Male,No,POINT(-122.42123901844 37.7737932060887),POINT(-122.4218661 37.765052)
312,20180430210149464,257,2018-04-30 21:01:49+00:00,Market St at Franklin St,75,2018-04-30 21:06:06+00:00,Valencia St at 16th St,98,464,,Subscriber,,37.7737932060887,-122.42123901844025,37.765052,-122.4218661,1984,Female,No,POINT(-122.42123901844 37.7737932060887),POINT(-122.4218661 37.765052)
313,201804302101313952,245,2018-04-30 21:01:31+00:00,Valencia St at 21st St,127,2018-04-30 21:05:37+00:00,19th St at Florida St,124,3952,,Subscriber,,37.7567083,-122.421025,37.7604469,-122.410807,1965,Male,No,POINT(-122.421025 37.7567083),POINT(-122.410807 37.7604469)
314,201804302100311397,395,2018-04-30 21:00:31+00:00,Valencia St at 22nd St,133,2018-04-30 21:07:06+00:00,Cesar Chavez St at Dolores St,140,1397,,Customer,,37.7552126,-122.4209752,37.7478584,-122.4249863,1984,Male,No,POINT(-122.4209752 37.7552126),POINT(-122.4249863 37.7478584)
315,201804302100161299,539,2018-04-30 21:00:16+00:00,Lakeside Dr at 14th St,186,2018-04-30 21:09:16+00:00,14th St at Mandela Pkwy,230,1299,,Subscriber,,37.8013189,-122.2626418,37.8107432,-122.2914153,1988,Male,No,POINT(-122.2626418 37.8013189),POINT(-122.2914153 37.8107432)
316,201804302059493505,558,2018-04-30 20:59:49+00:00,Broadway at 30th St,178,2018-04-30 21:09:07+00:00,Marston Campbell Park,219,3505,,Subscriber,,37.8193814,-122.2619284,37.8098236,-122.2801923,1993,Male,Yes,POINT(-122.2619284 37.8193814),POINT(-122.2801923 37.8098236)
317,201804302059451314,617,2018-04-30 20:59:45+00:00,Ashby BART Station,241,2018-04-30 21:10:02+00:00,Telegraph Ave at Ashby Ave,248,1314,,Subscriber,,37.8524766,-122.2702132,37.8559558,-122.2597949,1980,Male,No,POINT(-122.2702132 37.8524766),POINT(-122.2597949 37.8559558)
318,201804302058403883,1123,2018-04-30 20:58:40+00:00,Duboce Park,84,2018-04-30 21:17:24+00:00,22nd St Caltrain Station,130,3883,,Subscriber,,37.7692005,-122.4338119,37.75736899005735,-122.3920565843582,1993,Male,No,POINT(-122.4338119 37.7692005),POINT(-122.392056584358 37.7573689900574)
319,201804302058243846,387,2018-04-30 20:58:24+00:00,McCoppin St at Valencia St,76,2018-04-30 21:04:51+00:00,Valencia St at 21st St,127,3846,,Subscriber,,37.77166246221617,-122.42242321372034,37.7567083,-122.421025,1994,Male,No,POINT(-122.42242321372 37.7716624622162),POINT(-122.421025 37.7567083)
320,20180430205820255,350,2018-04-30 20:58:20+00:00,Powell St BART Station (Market St at 4th St),3,2018-04-30 21:04:10+00:00,4th St at Harrison St,47,255,,Customer,,37.78637526861584,-122.40490436553954,37.78095459960753,-122.39974915981291,,,No,POINT(-122.40490436554 37.7863752686158),POINT(-122.399749159813 37.7809545996075)
321,20180430205742331,182,2018-04-30 20:57:42+00:00,24th St at Chattanooga St,132,2018-04-30 21:00:44+00:00,Valencia St at 24th St,134,331,,Subscriber,,37.7518194,-122.4266139,37.7524278,-122.4206278,1993,Male,No,POINT(-122.4266139 37.7518194),POINT(-122.4206278 37.7524278)
322,201804302057373918,108,2018-04-30 20:57:37+00:00,Valencia St at 22nd St,133,2018-04-30 20:59:26+00:00,Valencia St at 22nd St,133,3918,,Customer,,37.7552126,-122.4209752,37.7552126,-122.4209752,1984,Male,No,POINT(-122.4209752 37.7552126),POINT(-122.4209752 37.7552126)
323,201804302055362003,682,2018-04-30 20:55:36+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 21:06:58+00:00,22nd St Caltrain Station,130,2003,,Customer,,37.7704074,-122.3911984,37.75736899005735,-122.3920565843582,1986,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.392056584358 37.7573689900574)
324,2018043020551943,866,2018-04-30 20:55:19+00:00,8th St at Ringold St,60,2018-04-30 21:09:45+00:00,Spear St at Folsom St,24,43,,Subscriber,,37.77452040113685,-122.4094493687153,37.7896767,-122.3904285,1990,Male,No,POINT(-122.409449368715 37.7745204011368),POINT(-122.3904285 37.7896767)
325,201804302055032699,696,2018-04-30 20:55:03+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 21:06:39+00:00,22nd St Caltrain Station,130,2699,,Customer,,37.7704074,-122.3911984,37.75736899005735,-122.3920565843582,1987,Female,No,POINT(-122.3911984 37.7704074),POINT(-122.392056584358 37.7573689900574)
326,201804302054563119,325,2018-04-30 20:54:56+00:00,S Van Ness Ave at Market St,59,2018-04-30 21:00:22+00:00,Powell St BART Station (Market St at 5th St),5,3119,,Subscriber,,37.774814,-122.418954,37.78389935708493,-122.4084448814392,1988,Male,No,POINT(-122.418954 37.774814),POINT(-122.408444881439 37.7838993570849)
327,201804302054451151,412,2018-04-30 20:54:45+00:00,MacArthur BART Station,176,2018-04-30 21:01:37+00:00,Shattuck Ave at 55th Ave,173,1151,,Subscriber,,37.82840997305853,-122.26631462574004,37.8403643,-122.2644881,1981,Female,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2644881 37.8403643)
328,201804302054172241,430,2018-04-30 20:54:17+00:00,Ryland Park,305,2018-04-30 21:01:28+00:00,San Fernando St at 4th St,310,2241,,Subscriber,,37.342725,-121.895617,37.335885,-121.88566,1991,Male,Yes,POINT(-121.895617 37.342725),POINT(-121.88566 37.335885)
329,20180430205411488,349,2018-04-30 20:54:11+00:00,Telegraph Ave at 19th St,183,2018-04-30 21:00:01+00:00,Grand Ave at Perkins St,196,488,,Subscriber,,37.8087021,-122.2699271,37.80889393398715,-122.25646018981932,1982,Male,No,POINT(-122.2699271 37.8087021),POINT(-122.256460189819 37.8088939339872)
330,201804302053482388,896,2018-04-30 20:53:48+00:00,Spear St at Folsom St,24,2018-04-30 21:08:44+00:00,Father Alfred E Boeddeker Park,34,2388,,Subscriber,,37.7896767,-122.3904285,37.7839879,-122.412408,1980,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.412408 37.7839879)
331,201804302053412599,288,2018-04-30 20:53:41+00:00,Division St at Potrero Ave,89,2018-04-30 20:58:30+00:00,Townsend St at 5th St,80,2599,,Subscriber,,37.76921786152374,-122.40764558315276,37.7753058,-122.39738,,,No,POINT(-122.407645583153 37.7692178615237),POINT(-122.39738 37.7753058)
332,201804302053251011,353,2018-04-30 20:53:25+00:00,Harrison St at 17th St,112,2018-04-30 20:59:18+00:00,16th St Mission BART Station 2,223,1011,,Subscriber,,37.7638471,-122.4130036,37.7647652154977,-122.42009103298186,1991,Female,No,POINT(-122.4130036 37.7638471),POINT(-122.420091032982 37.7647652154977)
333,201804302052381382,1521,2018-04-30 20:52:38+00:00,Grand Ave at Webster St,181,2018-04-30 21:17:59+00:00,College Ave at Alcatraz Ave,166,1382,,Subscriber,,37.8113768,-122.2651925,37.8513755,-122.2525233,1974,Male,No,POINT(-122.2651925 37.8113768),POINT(-122.2525233 37.8513755)
334,201804302051142458,702,2018-04-30 20:51:14+00:00,San Fernando St at 4th St,310,2018-04-30 21:02:57+00:00,San Pedro Square,308,2458,,Subscriber,,37.335885,-121.88566,37.336802,-121.8940901,1991,Male,Yes,POINT(-121.88566 37.335885),POINT(-121.8940901 37.336802)
335,201804302048513346,198,2018-04-30 20:48:51+00:00,Church St at Duboce Ave,85,2018-04-30 20:52:09+00:00,Duboce Park,84,3346,,Subscriber,,37.7700831,-122.4291557,37.7692005,-122.4338119,1993,Male,No,POINT(-122.4291557 37.7700831),POINT(-122.4338119 37.7692005)
336,201804302048411385,654,2018-04-30 20:48:41+00:00,Broadway at 30th St,178,2018-04-30 20:59:35+00:00,MLK Jr Way at 14th St,232,1385,,Subscriber,,37.8193814,-122.2619284,37.8061628,-122.2760402,1968,Male,No,POINT(-122.2619284 37.8193814),POINT(-122.2760402 37.8061628)
337,20180430204752968,781,2018-04-30 20:47:52+00:00,San Fernando at 7th St,280,2018-04-30 21:00:54+00:00,5th St at Virginia St,296,968,,Subscriber,,37.337246,-121.8830739,37.3259984,-121.87712,1995,Female,Yes,POINT(-121.8830739 37.337246),POINT(-121.87712 37.3259984)
338,201804302047273785,1498,2018-04-30 20:47:27+00:00,S Van Ness Ave at Market St,59,2018-04-30 21:12:26+00:00,Post St at Kearny St,19,3785,,Customer,,37.774814,-122.418954,37.788975,-122.403452,,,No,POINT(-122.418954 37.774814),POINT(-122.403452 37.788975)
339,201804302046513801,280,2018-04-30 20:46:51+00:00,29th St at Tiffany Ave,147,2018-04-30 20:51:31+00:00,Valencia St at 21st St,127,3801,,Subscriber,,37.7440667,-122.4214722,37.7567083,-122.421025,1988,Male,No,POINT(-122.4214722 37.7440667),POINT(-122.421025 37.7567083)
340,201804302046183960,1548,2018-04-30 20:46:18+00:00,S Van Ness Ave at Market St,59,2018-04-30 21:12:06+00:00,Post St at Kearny St,19,3960,,Customer,,37.774814,-122.418954,37.788975,-122.403452,,,No,POINT(-122.418954 37.774814),POINT(-122.403452 37.788975)
341,201804302045561106,918,2018-04-30 20:45:56+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-04-30 21:01:14+00:00,19th St at Mission St,122,1106,,Subscriber,,37.78487208436062,-122.40087568759915,37.760299,-122.418892,1991,Male,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.418892 37.760299)
342,201804302045511993,745,2018-04-30 20:45:51+00:00,22nd St Caltrain Station,130,2018-04-30 20:58:17+00:00,7th St at Brannan St,79,1993,,Subscriber,,37.75736899005735,-122.3920565843582,37.7734919,-122.4036725,1978,Female,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4036725 37.7734919)
343,20180430204459350,488,2018-04-30 20:44:59+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 20:53:08+00:00,The Embarcadero at Sansome St,6,350,,Subscriber,,37.795392,-122.394203,37.80477,-122.403234,1988,Female,No,POINT(-122.394203 37.795392),POINT(-122.403234 37.80477)
344,20180430204433952,675,2018-04-30 20:44:33+00:00,Broadway at Kearny,323,2018-04-30 20:55:48+00:00,1st St at Folsom St,26,952,,Subscriber,,37.79801364395978,-122.40595042705534,37.78729,-122.39438,1989,Male,No,POINT(-122.405950427055 37.7980136439598),POINT(-122.39438 37.78729)
345,201804302044251963,477,2018-04-30 20:44:25+00:00,Washington St at 8th St,202,2018-04-30 20:52:22+00:00,West Oakland BART Station,160,1963,,Subscriber,,37.8007544,-122.2748943,37.8053183,-122.2948365,1988,Female,No,POINT(-122.2748943 37.8007544),POINT(-122.2948365 37.8053183)
346,201804302044222519,549,2018-04-30 20:44:22+00:00,2nd Ave at E 18th St,200,2018-04-30 20:53:32+00:00,San Antonio Park,46,2519,,Subscriber,,37.8002135669698,-122.25381016731262,37.79013985185364,-122.24237322807312,1958,Male,Yes,POINT(-122.253810167313 37.8002135669698),POINT(-122.242373228073 37.7901398518536)
347,201804302043493172,429,2018-04-30 20:43:49+00:00,7th St at Brannan St,79,2018-04-30 20:50:58+00:00,Jackson Playground,115,3172,,Subscriber,,37.7734919,-122.4036725,37.7650259,-122.3987734,1988,Male,No,POINT(-122.4036725 37.7734919),POINT(-122.3987734 37.7650259)
348,201804302043183058,208,2018-04-30 20:43:18+00:00,Mission Dolores Park,120,2018-04-30 20:46:47+00:00,Sanchez St at 17th St,106,3058,,Subscriber,,37.7614205,-122.4264353,37.7632417,-122.4306746,1988,Male,No,POINT(-122.4264353 37.7614205),POINT(-122.4306746 37.7632417)
349,201804302043003216,366,2018-04-30 20:43:00+00:00,Powell St BART Station (Market St at 4th St),3,2018-04-30 20:49:07+00:00,Washington St at Kearny St,10,3216,,Subscriber,,37.78637526861584,-122.40490436553954,37.79539293725452,-122.4047702550888,1980,Male,No,POINT(-122.40490436554 37.7863752686158),POINT(-122.404770255089 37.7953929372545)
350,20180430204259826,369,2018-04-30 20:42:59+00:00,Virginia St at Shattuck Ave,255,2018-04-30 20:49:08+00:00,Berkeley Civic Center,246,826,,Subscriber,,37.87657254910685,-122.26952791213988,37.8690599,-122.270556,1988,Female,No,POINT(-122.26952791214 37.8765725491068),POINT(-122.270556 37.8690599)
351,201804302042273238,169,2018-04-30 20:42:27+00:00,Telegraph Ave at Carleton St,269,2018-04-30 20:45:16+00:00,Haste St at Telegraph Ave,240,3238,,Subscriber,,37.8623199,-122.258801,37.8660431,-122.2588044,1996,Male,Yes,POINT(-122.258801 37.8623199),POINT(-122.2588044 37.8660431)
352,201804302042233946,834,2018-04-30 20:42:23+00:00,S Park St at 3rd St,49,2018-04-30 20:56:18+00:00,Garfield Square (25th St at Harrison St),139,3946,,Customer,,37.7807601,-122.3949894,37.7510171,-122.4119009,1985,Male,No,POINT(-122.3949894 37.7807601),POINT(-122.4119009 37.7510171)
